id,system_name,body_name,material_name,hotspot_count,scan_date,system_address,body_id,x_coord,y_coord,z_coord,coord_source
12136,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 4 B Ring,Low Temp. Diamonds,5,2025-04-01T12:48:50Z,645992687401,33,-1860.71875,816.03125,956.0625,visited_systems
12137,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 4 B Ring,Void Opal,2,2025-04-01T12:48:50Z,645992687401,33,-1860.71875,816.03125,956.0625,visited_systems
12138,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 4 B Ring,Tritium,4,2025-04-01T12:48:50Z,645992687401,33,-1860.71875,816.03125,956.0625,visited_systems
12139,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 4 B Ring,Bromellite,4,2025-04-01T12:48:50Z,645992687401,33,-1860.71875,816.03125,956.0625,visited_systems
12140,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 3 A Ring,Musgravite,2,2025-04-01T13:03:43Z,645992687401,29,-1860.71875,816.03125,956.0625,visited_systems
12141,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 3 A Ring,Monazite,1,2025-04-01T13:03:43Z,645992687401,29,-1860.71875,816.03125,956.0625,visited_systems
12142,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 2 A Ring,Alexandrite,3,2025-04-01T13:04:34Z,645992687401,26,-1860.71875,816.03125,956.0625,visited_systems
12143,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 2 A Ring,Grandidierite,5,2025-04-01T13:04:34Z,645992687401,26,-1860.71875,816.03125,956.0625,visited_systems
12144,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 2 A Ring,Void Opal,2,2025-04-01T13:04:34Z,645992687401,26,-1860.71875,816.03125,956.0625,visited_systems
12145,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 2 A Ring,Low Temp. Diamonds,2,2025-04-01T13:04:34Z,645992687401,26,-1860.71875,816.03125,956.0625,visited_systems
12146,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 2 A Ring,Tritium,3,2025-04-01T13:04:34Z,645992687401,26,-1860.71875,816.03125,956.0625,visited_systems
12147,Sifi YT-U b34-0,Sifi YT-U b34-0 ABC 2 A Ring,Bromellite,1,2025-04-01T13:04:34Z,645992687401,26,-1860.71875,816.03125,956.0625,visited_systems
12203,Omicron Capricorni B,Omicron Capricorni B B 2 a A Ring,Serendibite,2,2025-04-04T15:09:24Z,220354045116,62,-52.65625,-69.0,105.40625,visited_systems
12204,Omicron Capricorni B,Omicron Capricorni B B 2 a A Ring,Platinum,1,2025-04-04T15:09:24Z,220354045116,62,-52.65625,-69.0,105.40625,visited_systems
12210,Omicron Capricorni B,Omicron Capricorni B B 4 B Ring,Serendibite,1,2025-04-05T14:45:17Z,220354045116,73,-52.65625,-69.0,105.40625,visited_systems
12211,Omicron Capricorni B,Omicron Capricorni B B 4 B Ring,Rhodplumsite,1,2025-04-05T14:45:17Z,220354045116,73,-52.65625,-69.0,105.40625,visited_systems
12212,Omicron Capricorni B,Omicron Capricorni B B 4 B Ring,Platinum,2,2025-04-05T14:45:17Z,220354045116,73,-52.65625,-69.0,105.40625,visited_systems
12213,Omicron Capricorni B,Omicron Capricorni B B 4 B Ring,Painite,2,2025-04-05T14:45:17Z,220354045116,73,-52.65625,-69.0,105.40625,visited_systems
12214,Omicron Capricorni B,Omicron Capricorni B B 3 B Ring,Rhodplumsite,3,2025-04-05T14:45:17Z,220354045116,67,-52.65625,-69.0,105.40625,visited_systems
12338,Khan Gubii,Khan Gubii 4 A Ring,Alexandrite,9,2025-04-18T15:25:19Z,2008199205610,15,95.4375,-12.90625,125.8125,visited_systems
12339,Khan Gubii,Khan Gubii 4 A Ring,Grandidierite,5,2025-04-18T15:25:19Z,2008199205610,15,95.4375,-12.90625,125.8125,visited_systems
12340,Khan Gubii,Khan Gubii 4 A Ring,Void Opal,10,2025-04-18T15:25:19Z,2008199205610,15,95.4375,-12.90625,125.8125,visited_systems
12341,Khan Gubii,Khan Gubii 4 A Ring,Low Temp. Diamonds,5,2025-04-18T15:25:19Z,2008199205610,15,95.4375,-12.90625,125.8125,visited_systems
12342,Khan Gubii,Khan Gubii 4 A Ring,Tritium,6,2025-04-18T15:25:19Z,2008199205610,15,95.4375,-12.90625,125.8125,visited_systems
12343,Khan Gubii,Khan Gubii 4 A Ring,Bromellite,3,2025-04-18T15:25:19Z,2008199205610,15,95.4375,-12.90625,125.8125,visited_systems
12397,Col 285 Sector UE-G c11-5,Col 285 Sector UE-G c11-5 5 A Ring,Bromellite,1,2025-06-22T16:25:46Z,1458443391722,42,100.0,-10.40625,125.5625,visited_systems
12398,Col 285 Sector UE-G c11-5,Col 285 Sector UE-G c11-5 5 A Ring,Alexandrite,1,2025-06-22T16:25:46Z,1458443391722,42,100.0,-10.40625,125.5625,visited_systems
12403,Col 285 Sector YK-E c12-16,Col 285 Sector YK-E c12-16 4 B Ring,Tritium,1,2025-06-25T15:20:02Z,4482100368114,43,102.0625,-4.9375,139.65625,visited_systems
12404,Col 285 Sector YK-E c12-16,Col 285 Sector YK-E c12-16 4 B Ring,Bromellite,1,2025-06-25T15:20:02Z,4482100368114,43,102.0625,-4.9375,139.65625,visited_systems
12405,Col 285 Sector YK-E c12-16,Col 285 Sector YK-E c12-16 4 B Ring,Alexandrite,3,2025-06-25T15:20:02Z,4482100368114,43,102.0625,-4.9375,139.65625,visited_systems
12406,Col 285 Sector YK-E c12-16,Col 285 Sector YK-E c12-16 4 B Ring,Grandidierite,1,2025-06-25T15:20:02Z,4482100368114,43,102.0625,-4.9375,139.65625,visited_systems
12417,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 4 B Ring,Tritium,1,2025-06-26T11:49:56Z,5384278264712,32,158.71875,-33.4375,69.0,visited_systems
12418,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 4 B Ring,Grandidierite,1,2025-06-26T11:49:56Z,5384278264712,32,158.71875,-33.4375,69.0,visited_systems
12419,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 4 A Ring,Serendibite,1,2025-06-26T11:49:57Z,5384278264712,31,158.71875,-33.4375,69.0,visited_systems
12420,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 4 A Ring,Alexandrite,2,2025-06-26T11:49:57Z,5384278264712,31,158.71875,-33.4375,69.0,visited_systems
12421,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 4 A Ring,Benitoite,2,2025-06-26T11:49:57Z,5384278264712,31,158.71875,-33.4375,69.0,visited_systems
12422,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 4 A Ring,Musgravite,2,2025-06-26T11:49:57Z,5384278264712,31,158.71875,-33.4375,69.0,visited_systems
12423,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 4 A Ring,Monazite,2,2025-06-26T11:49:57Z,5384278264712,31,158.71875,-33.4375,69.0,visited_systems
12436,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 2 B Ring,Bromellite,2,2025-06-26T16:21:41Z,5384278264712,11,158.71875,-33.4375,69.0,visited_systems
12437,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 2 A Ring,Serendibite,4,2025-06-26T16:21:44Z,5384278264712,10,158.71875,-33.4375,69.0,visited_systems
12438,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 2 A Ring,Alexandrite,1,2025-06-26T16:21:44Z,5384278264712,10,158.71875,-33.4375,69.0,visited_systems
12439,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 2 A Ring,Benitoite,6,2025-06-26T16:21:44Z,5384278264712,10,158.71875,-33.4375,69.0,visited_systems
12440,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 2 A Ring,Monazite,3,2025-06-26T16:21:44Z,5384278264712,10,158.71875,-33.4375,69.0,visited_systems
12441,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 2 A Ring,Musgravite,4,2025-06-26T16:21:44Z,5384278264712,10,158.71875,-33.4375,69.0,visited_systems
12442,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 3 A Ring,Void Opal,3,2025-06-26T16:24:49Z,5384278264712,17,158.71875,-33.4375,69.0,visited_systems
12443,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 3 A Ring,Low Temp. Diamonds,1,2025-06-26T16:24:49Z,5384278264712,17,158.71875,-33.4375,69.0,visited_systems
12444,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 3 A Ring,Tritium,7,2025-06-26T16:24:49Z,5384278264712,17,158.71875,-33.4375,69.0,visited_systems
12445,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 3 A Ring,Bromellite,3,2025-06-26T16:24:49Z,5384278264712,17,158.71875,-33.4375,69.0,visited_systems
12446,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 3 A Ring,Alexandrite,5,2025-06-26T16:24:49Z,5384278264712,17,158.71875,-33.4375,69.0,visited_systems
12455,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 5 A Ring,Tritium,1,2025-06-29T15:09:43Z,5384278264712,45,158.71875,-33.4375,69.0,visited_systems
12456,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 5 A Ring,Bromellite,2,2025-06-29T15:09:43Z,5384278264712,45,158.71875,-33.4375,69.0,visited_systems
12457,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 5 A Ring,Grandidierite,1,2025-06-29T15:09:43Z,5384278264712,45,158.71875,-33.4375,69.0,visited_systems
12458,Col 285 Sector SO-I a39-0,Col 285 Sector SO-I a39-0 5 A Ring,Low Temp. Diamonds,1,2025-06-29T15:09:43Z,5384278264712,45,158.71875,-33.4375,69.0,visited_systems
12459,Col 285 Sector RY-H c10-6,Col 285 Sector RY-H c10-6 D 9 A Ring,Void Opal,1,2025-06-29T15:28:08Z,1733388407522,53,170.59375,-20.59375,74.28125,visited_systems
12460,Col 285 Sector RY-H c10-6,Col 285 Sector RY-H c10-6 D 9 A Ring,Low Temp. Diamonds,1,2025-06-29T15:28:08Z,1733388407522,53,170.59375,-20.59375,74.28125,visited_systems
12461,Col 285 Sector RY-H c10-6,Col 285 Sector RY-H c10-6 D 9 A Ring,Tritium,2,2025-06-29T15:28:08Z,1733388407522,53,170.59375,-20.59375,74.28125,visited_systems
12462,Col 285 Sector RY-H c10-6,Col 285 Sector RY-H c10-6 D 9 A Ring,Bromellite,2,2025-06-29T15:28:08Z,1733388407522,53,170.59375,-20.59375,74.28125,visited_systems
12463,Col 285 Sector RY-H c10-6,Col 285 Sector RY-H c10-6 D 9 A Ring,Alexandrite,1,2025-06-29T15:28:08Z,1733388407522,53,170.59375,-20.59375,74.28125,visited_systems
12484,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 1 A Ring,Alexandrite,2,2025-07-01T07:27:39Z,673370351041,8,176.09375,-24.5,60.625,visited_systems
12485,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 1 A Ring,Grandidierite,4,2025-07-01T07:27:39Z,673370351041,8,176.09375,-24.5,60.625,visited_systems
12486,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 1 A Ring,Void Opal,3,2025-07-01T07:27:39Z,673370351041,8,176.09375,-24.5,60.625,visited_systems
12487,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 1 A Ring,Low Temp. Diamonds,1,2025-07-01T07:27:39Z,673370351041,8,176.09375,-24.5,60.625,visited_systems
12488,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 1 A Ring,Tritium,2,2025-07-01T07:27:39Z,673370351041,8,176.09375,-24.5,60.625,visited_systems
12489,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 1 A Ring,Bromellite,1,2025-07-01T07:27:39Z,673370351041,8,176.09375,-24.5,60.625,visited_systems
12494,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 3 B Ring,Tritium,1,2025-07-01T08:09:29Z,673370351041,27,176.09375,-24.5,60.625,visited_systems
12495,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 3 C Ring,Grandidierite,1,2025-07-01T08:17:29Z,673370351041,30,176.09375,-24.5,60.625,visited_systems
12496,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 2 A Ring,Void Opal,1,2025-07-02T06:53:46Z,673370351041,13,176.09375,-24.5,60.625,visited_systems
12497,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 2 A Ring,Tritium,1,2025-07-02T06:53:46Z,673370351041,13,176.09375,-24.5,60.625,visited_systems
12498,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 2 A Ring,Bromellite,2,2025-07-02T06:53:46Z,673370351041,13,176.09375,-24.5,60.625,visited_systems
12499,Col 285 Sector IM-R b19-0,Col 285 Sector IM-R b19-0 2 A Ring,Alexandrite,2,2025-07-02T06:53:46Z,673370351041,13,176.09375,-24.5,60.625,visited_systems
12507,HIP 43845,HIP 43845 BC 1 A Ring,Rhodplumsite,1,2025-07-02T07:27:37Z,491547249011,38,170.21875,-64.90625,63.96875,visited_systems
12508,HIP 43845,HIP 43845 BC 1 A Ring,Monazite,1,2025-07-02T07:27:37Z,491547249011,38,170.21875,-64.90625,63.96875,visited_systems
12509,HIP 43845,HIP 43845 BC 1 A Ring,Platinum,1,2025-07-02T07:27:37Z,491547249011,38,170.21875,-64.90625,63.96875,visited_systems
12510,HIP 43845,HIP 43845 BC 1 B Ring,Serendibite,1,2025-07-02T07:27:37Z,491547249011,39,170.21875,-64.90625,63.96875,visited_systems
12511,HIP 43845,HIP 43845 BC 1 B Ring,Alexandrite,1,2025-07-02T07:27:37Z,491547249011,39,170.21875,-64.90625,63.96875,visited_systems
12512,HIP 43845,HIP 43845 BC 1 B Ring,Benitoite,4,2025-07-02T07:27:37Z,491547249011,39,170.21875,-64.90625,63.96875,visited_systems
12513,HIP 43845,HIP 43845 BC 1 B Ring,Musgravite,2,2025-07-02T07:27:37Z,491547249011,39,170.21875,-64.90625,63.96875,visited_systems
12538,HIP 42532,HIP 42532 1 B Ring,Serendibite,1,2025-07-03T16:21:09Z,1384900446571,18,147.34375,-49.78125,42.78125,visited_systems
12539,HIP 42532,HIP 42532 1 B Ring,Benitoite,2,2025-07-03T16:21:09Z,1384900446571,18,147.34375,-49.78125,42.78125,visited_systems
12540,HIP 42532,HIP 42532 1 B Ring,Monazite,2,2025-07-03T16:21:09Z,1384900446571,18,147.34375,-49.78125,42.78125,visited_systems
12541,HIP 42532,HIP 42532 1 A Ring,Serendibite,1,2025-07-03T16:21:09Z,1384900446571,17,147.34375,-49.78125,42.78125,visited_systems
12542,HIP 42532,HIP 42532 1 A Ring,Rhodplumsite,1,2025-07-03T16:21:09Z,1384900446571,17,147.34375,-49.78125,42.78125,visited_systems
12543,HIP 42532,HIP 42532 1 A Ring,Monazite,1,2025-07-03T16:21:09Z,1384900446571,17,147.34375,-49.78125,42.78125,visited_systems
12544,HIP 42532,HIP 42532 1 A Ring,Platinum,1,2025-07-03T16:21:09Z,1384900446571,17,147.34375,-49.78125,42.78125,visited_systems
12545,HIP 42532,HIP 42532 1 A Ring,Painite,1,2025-07-03T16:21:09Z,1384900446571,17,147.34375,-49.78125,42.78125,visited_systems
12675,HIP 74258,HIP 74258 A 7 c A Ring,Void Opal,1,2025-07-07T12:28:02Z,1659778386299,63,112.4375,70.4375,206.65625,visited_systems
12676,HIP 74258,HIP 74258 A 7 c A Ring,Alexandrite,1,2025-07-07T12:28:02Z,1659778386299,63,112.4375,70.4375,206.65625,visited_systems
12677,HIP 74258,HIP 74258 A 2 A Ring,Serendibite,3,2025-07-07T12:32:00Z,1659778386299,29,112.4375,70.4375,206.65625,visited_systems
12678,HIP 74258,HIP 74258 A 2 A Ring,Alexandrite,2,2025-07-07T12:32:00Z,1659778386299,29,112.4375,70.4375,206.65625,visited_systems
12679,HIP 74258,HIP 74258 A 2 A Ring,Benitoite,2,2025-07-07T12:32:00Z,1659778386299,29,112.4375,70.4375,206.65625,visited_systems
12680,HIP 74258,HIP 74258 A 2 A Ring,Musgravite,5,2025-07-07T12:32:00Z,1659778386299,29,112.4375,70.4375,206.65625,visited_systems
12684,HIP 74258,HIP 74258 A 1 A Ring,Rhodplumsite,4,2025-07-08T16:36:21Z,1659778386299,20,112.4375,70.4375,206.65625,visited_systems
12685,HIP 74258,HIP 74258 A 1 A Ring,Platinum,2,2025-07-08T16:36:21Z,1659778386299,20,112.4375,70.4375,206.65625,visited_systems
12686,HIP 74258,HIP 74258 A 1 A Ring,Painite,3,2025-07-08T16:36:21Z,1659778386299,20,112.4375,70.4375,206.65625,visited_systems
12687,Col 285 Sector AW-C c13-24,Col 285 Sector AW-C c13-24 A 4 A Ring,Grandidierite,3,2025-07-08T16:45:30Z,6681123656442,26,128.3125,43.34375,196.71875,visited_systems
12688,Col 285 Sector AW-C c13-24,Col 285 Sector AW-C c13-24 A 4 A Ring,Low Temp. Diamonds,6,2025-07-08T16:45:30Z,6681123656442,26,128.3125,43.34375,196.71875,visited_systems
12689,Col 285 Sector AW-C c13-24,Col 285 Sector AW-C c13-24 A 4 A Ring,Void Opal,1,2025-07-08T16:45:30Z,6681123656442,26,128.3125,43.34375,196.71875,visited_systems
12690,Col 285 Sector AW-C c13-24,Col 285 Sector AW-C c13-24 A 4 A Ring,Tritium,2,2025-07-08T16:45:30Z,6681123656442,26,128.3125,43.34375,196.71875,visited_systems
12691,Col 285 Sector AW-C c13-24,Col 285 Sector AW-C c13-24 A 4 A Ring,Bromellite,6,2025-07-08T16:45:30Z,6681123656442,26,128.3125,43.34375,196.71875,visited_systems
12712,HR 5252,HR 5252 A 5 B Ring,Monazite,1,2025-07-09T09:06:28Z,1694138108275,21,145.09375,-0.1875,127.9375,visited_systems
12734,HR 5252,HR 5252 A 3 A Ring,Serendibite,2,2025-07-10T06:40:25Z,1694138108275,6,145.09375,-0.1875,127.9375,visited_systems
12735,HR 5252,HR 5252 A 3 A Ring,Alexandrite,1,2025-07-10T06:40:25Z,1694138108275,6,145.09375,-0.1875,127.9375,visited_systems
12736,HR 5252,HR 5252 A 3 A Ring,Benitoite,4,2025-07-10T06:40:25Z,1694138108275,6,145.09375,-0.1875,127.9375,visited_systems
12737,HR 5252,HR 5252 A 3 A Ring,Musgravite,2,2025-07-10T06:40:25Z,1694138108275,6,145.09375,-0.1875,127.9375,visited_systems
12738,HR 5252,HR 5252 A 3 A Ring,Monazite,2,2025-07-10T06:40:25Z,1694138108275,6,145.09375,-0.1875,127.9375,visited_systems
12742,HR 5252,HR 5252 A 5 A Ring,Monazite,1,2025-07-10T17:20:40Z,1694138108275,20,145.09375,-0.1875,127.9375,visited_systems
12743,HR 5252,HR 5252 A 5 A Ring,Platinum,1,2025-07-10T17:20:40Z,1694138108275,20,145.09375,-0.1875,127.9375,visited_systems
12744,HR 5252,HR 5252 A 5 A Ring,Painite,1,2025-07-10T17:20:40Z,1694138108275,20,145.09375,-0.1875,127.9375,visited_systems
13122,Col 285 Sector VH-K b9-2,Col 285 Sector VH-K b9-2 5 B Ring,Alexandrite,2,2025-07-22T12:46:30Z,5071148229993,33,157.1875,-69.875,-150.90625,visited_systems
13123,Col 285 Sector VH-K b9-2,Col 285 Sector VH-K b9-2 5 B Ring,Grandidierite,3,2025-07-22T12:46:30Z,5071148229993,33,157.1875,-69.875,-150.90625,visited_systems
13124,Col 285 Sector VH-K b9-2,Col 285 Sector VH-K b9-2 5 B Ring,Void Opal,4,2025-07-22T12:46:30Z,5071148229993,33,157.1875,-69.875,-150.90625,visited_systems
13125,Col 285 Sector VH-K b9-2,Col 285 Sector VH-K b9-2 5 B Ring,Low Temp. Diamonds,3,2025-07-22T12:46:30Z,5071148229993,33,157.1875,-69.875,-150.90625,visited_systems
13126,Col 285 Sector VH-K b9-2,Col 285 Sector VH-K b9-2 5 B Ring,Tritium,3,2025-07-22T12:46:30Z,5071148229993,33,157.1875,-69.875,-150.90625,visited_systems
13127,Col 285 Sector VH-K b9-2,Col 285 Sector VH-K b9-2 5 B Ring,Bromellite,4,2025-07-22T12:46:30Z,5071148229993,33,157.1875,-69.875,-150.90625,visited_systems
13289,Praea Euq JF-Q b5-4,Praea Euq JF-Q b5-4 11 B Ring,Tritium,3,2025-07-28T15:22:14Z,9471342683697,20,326.03125,62.53125,349.6875,visited_systems
13290,Praea Euq JF-Q b5-4,Praea Euq JF-Q b5-4 11 B Ring,Bromellite,3,2025-07-28T15:22:14Z,9471342683697,20,326.03125,62.53125,349.6875,visited_systems
13291,Praea Euq JF-Q b5-4,Praea Euq JF-Q b5-4 11 B Ring,Alexandrite,1,2025-07-28T15:22:14Z,9471342683697,20,326.03125,62.53125,349.6875,visited_systems
13292,Praea Euq JF-Q b5-4,Praea Euq JF-Q b5-4 11 B Ring,Grandidierite,1,2025-07-28T15:22:14Z,9471342683697,20,326.03125,62.53125,349.6875,visited_systems
13293,Praea Euq JF-Q b5-4,Praea Euq JF-Q b5-4 11 B Ring,Void Opal,1,2025-07-28T15:22:14Z,9471342683697,20,326.03125,62.53125,349.6875,visited_systems
13294,Praea Euq JF-Q b5-4,Praea Euq JF-Q b5-4 11 A Ring,Serendibite,2,2025-07-28T15:22:14Z,9471342683697,19,326.03125,62.53125,349.6875,visited_systems
13295,Praea Euq JF-Q b5-4,Praea Euq JF-Q b5-4 11 A Ring,Rhodplumsite,1,2025-07-28T15:22:14Z,9471342683697,19,326.03125,62.53125,349.6875,visited_systems
13296,Praea Euq JF-Q b5-4,Praea Euq JF-Q b5-4 11 A Ring,Painite,2,2025-07-28T15:22:14Z,9471342683697,19,326.03125,62.53125,349.6875,visited_systems
13340,Wolf 406,Wolf 406 4 A Ring,Bromellite,1,2025-07-30T07:30:13Z,2870514820521,25,41.0625,74.125,8.75,visited_systems
13341,Wolf 406,Wolf 406 4 A Ring,Grandidierite,1,2025-07-30T07:30:13Z,2870514820521,25,41.0625,74.125,8.75,visited_systems
13434,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 1 B Ring,Grandidierite,2,2025-08-02T15:30:51Z,7267487786433,15,-39.9375,126.125,70.90625,visited_systems
13435,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 1 A Ring,Serendibite,1,2025-08-02T15:31:12Z,7267487786433,14,-39.9375,126.125,70.90625,visited_systems
13436,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 1 A Ring,Musgravite,1,2025-08-02T15:31:12Z,7267487786433,14,-39.9375,126.125,70.90625,visited_systems
13448,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 2 A Ring,tritium,2,2025-08-02T18:09:00Z,7267487786433,18,-39.9375,126.125,70.90625,visited_systems
13449,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 2 A Ring,Bromellite,1,2025-08-02T18:09:00Z,7267487786433,18,-39.9375,126.125,70.90625,visited_systems
13450,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 2 A Ring,Alexandrite,1,2025-08-02T18:09:00Z,7267487786433,18,-39.9375,126.125,70.90625,visited_systems
13451,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 2 A Ring,Grandidierite,2,2025-08-02T18:09:00Z,7267487786433,18,-39.9375,126.125,70.90625,visited_systems
13452,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 2 A Ring,Low Temp. Diamonds,2,2025-08-02T18:09:00Z,7267487786433,18,-39.9375,126.125,70.90625,visited_systems
13453,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 6 A Ring,Bromellite,1,2025-08-02T18:16:00Z,7267487786433,47,-39.9375,126.125,70.90625,visited_systems
13454,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 6 A Ring,Alexandrite,1,2025-08-02T18:16:00Z,7267487786433,47,-39.9375,126.125,70.90625,visited_systems
13455,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 6 A Ring,Grandidierite,2,2025-08-02T18:16:00Z,7267487786433,47,-39.9375,126.125,70.90625,visited_systems
13456,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 3 B Ring,Alexandrite,3,2025-08-02T18:46:35Z,7267487786433,26,-39.9375,126.125,70.90625,visited_systems
13457,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 3 B Ring,Grandidierite,4,2025-08-02T18:46:35Z,7267487786433,26,-39.9375,126.125,70.90625,visited_systems
13458,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 3 B Ring,Void Opal,6,2025-08-02T18:46:35Z,7267487786433,26,-39.9375,126.125,70.90625,visited_systems
13459,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 3 B Ring,Low Temp. Diamonds,12,2025-08-02T18:46:35Z,7267487786433,26,-39.9375,126.125,70.90625,visited_systems
13460,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 3 B Ring,tritium,2,2025-08-02T18:46:35Z,7267487786433,26,-39.9375,126.125,70.90625,visited_systems
13461,Col 285 Sector JU-S b19-3,Col 285 Sector JU-S b19-3 A 3 B Ring,Bromellite,6,2025-08-02T18:46:35Z,7267487786433,26,-39.9375,126.125,70.90625,visited_systems
13462,HIP 69985,HIP 69985 B 7 A Ring,Serendibite,1,2025-08-03T05:30:46Z,2832564622042,20,-30.78125,167.125,54.375,visited_systems
13463,HIP 69985,HIP 69985 B 7 A Ring,Monazite,1,2025-08-03T05:30:46Z,2832564622042,20,-30.78125,167.125,54.375,visited_systems
13464,HIP 69985,HIP 69985 B 8 A Ring,tritium,1,2025-08-03T05:36:38Z,2832564622042,28,-30.78125,167.125,54.375,visited_systems
13465,Col 285 Sector FE-T b19-0,Col 285 Sector FE-T b19-0 ABC 3 A Ring,tritium,1,2025-08-03T05:45:43Z,670418150849,37,-40.5625,170.71875,62.53125,visited_systems
13471,Col 285 Sector EE-T b19-1,Col 285 Sector EE-T b19-1 A 6 A Ring,Serendibite,3,2025-08-03T05:50:06Z,2869172970945,33,-47.09375,173.71875,59.75,visited_systems
13472,Col 285 Sector EE-T b19-1,Col 285 Sector EE-T b19-1 A 6 A Ring,Rhodplumsite,2,2025-08-03T05:50:06Z,2869172970945,33,-47.09375,173.71875,59.75,visited_systems
13473,Col 285 Sector EE-T b19-1,Col 285 Sector EE-T b19-1 A 6 A Ring,Monazite,2,2025-08-03T05:50:06Z,2869172970945,33,-47.09375,173.71875,59.75,visited_systems
13474,Col 285 Sector EE-T b19-1,Col 285 Sector EE-T b19-1 A 6 A Ring,Painite,4,2025-08-03T05:50:06Z,2869172970945,33,-47.09375,173.71875,59.75,visited_systems
13475,Col 285 Sector EE-T b19-1,Col 285 Sector EE-T b19-1 A 6 A Ring,Platinum,1,2025-08-03T05:50:06Z,2869172970945,33,-47.09375,173.71875,59.75,visited_systems
13537,Col 285 Sector EE-T b19-1,Col 285 Sector EE-T b19-1 A 7 A Ring,Monazite,1,2025-08-03T15:21:03Z,2869172970945,36,-47.09375,173.71875,59.75,visited_systems
13538,Col 285 Sector EE-T b19-1,Col 285 Sector EE-T b19-1 A 6 B Ring,tritium,2,2025-08-03T15:21:03Z,2869172970945,34,-47.09375,173.71875,59.75,visited_systems
13539,Col 285 Sector EE-T b19-1,Col 285 Sector EE-T b19-1 A 6 B Ring,Bromellite,2,2025-08-03T15:21:03Z,2869172970945,34,-47.09375,173.71875,59.75,visited_systems
